ra,ano_referencia,fase,genero,inde_ano,prob_risco,nivel_risco
RA-382,2024,4,Masculino,5.805712280733333,0.9825505944372609,Alto Risco
RA-383,2024,4,Masculino,8.036024386733335,0.015466552429005846,Baixo Risco
RA-1155,2024,4,Feminino,7.119011111133333,0.6089677113036216,Alto Risco
RA-384,2024,4,Feminino,8.072200721466668,0.028537164961409026,Baixo Risco
RA-1156,2024,4,Feminino,6.6777135642,0.5736423136458699,Risco Moderado
RA-1578,2024,4,Feminino,7.880605848,0.5561419688646817,Risco Moderado
RA-388,2024,4,Feminino,5.965307936466667,0.9689258249615346,Alto Risco
RA-260,2024,4,Feminino,8.448920634933334,0.031189461563061675,Baixo Risco
RA-395,2024,4,Feminino,7.169905291000001,0.13240580293636828,Baixo Risco
RA-262,2024,4,Masculino,5.806145462066667,0.9788312963725814,Alto Risco
RA-1579,2024,4,Feminino,7.894385710733333,0.8896845950812694,Alto Risco
RA-1580,2024,4,Masculino,7.790523996266667,0.9042244374191931,Alto Risco
RA-377,2024,4,Feminino,7.480115873000001,0.5367262565753845,Risco Moderado
RA-250,2024,4,Feminino,9.049892592566668,0.31781042238725554,Risco Moderado
RA-1581,2024,4,Masculino,6.9787022855,0.6473673200365886,Alto Risco
RA-1582,2024,4,Masculino,6.472788888966667,0.7732649553634215,Alto Risco
RA-1583,2024,4,Feminino,7.8197579711,0.9375061318989572,Alto Risco
RA-450,2024,4,Masculino,7.526188206666666,0.8221927007911227,Alto Risco
RA-426,2024,4,Feminino,6.6430030186,0.5645135624993571,Risco Moderado
RA-1584,2024,4,Feminino,7.429837830666667,0.7008527021222195,Alto Risco
RA-313,2024,4,Feminino,7.25285,0.6803503110003755,Alto Risco
RA-467,2024,4,Feminino,7.729811842133333,0.6364269674609397,Alto Risco
RA-1585,2024,4,Feminino,6.730367016866668,0.8484369458735685,Alto Risco
RA-432,2024,4,Feminino,7.167975,0.7541831084565351,Alto Risco
RA-1586,2024,4,Feminino,6.555764327466668,0.7179478850046576,Alto Risco
RA-470,2024,4,Feminino,6.981130848,0.5079374899796083,Risco Moderado
RA-417,2024,4,Feminino,8.533628557533333,0.22052909960640693,Baixo Risco
RA-407,2024,4,Masculino,7.0875128168,0.33898309236442264,Risco Moderado
RA-1587,2024,4,Feminino,7.34055,0.811267352279569,Alto Risco
RA-1588,2024,4,Feminino,7.303823728133333,0.5926844678540203,Risco Moderado
RA-424,2024,4,Feminino,7.341187280733334,0.5630840592502548,Risco Moderado
RA-1193,2024,4,Feminino,6.630481579,0.5215083029187364,Risco Moderado
RA-411,2024,4,Feminino,7.279762962966667,0.6725389148790111,Alto Risco
RA-412,2024,4,Feminino,8.044378070166667,0.0345373123644003,Baixo Risco
RA-428,2024,4,Masculino,7.534949122800001,0.43232338016927735,Risco Moderado
RA-315,2024,4,Feminino,6.0768703704,0.6250987099328461,Alto Risco
RA-442,2024,4,Feminino,6.905439215666667,0.5542578164550731,Risco Moderado
RA-301,2024,4,Feminino,8.410830701766667,0.18091659712784505,Baixo Risco
RA-1163,2024,4,Masculino,8.6794789474,0.22973438746755173,Baixo Risco
RA-402,2024,4,Feminino,5.683064814833333,0.9848344781657287,Alto Risco
RA-1589,2024,4,Feminino,5.260851851866667,0.9884471452583765,Alto Risco
RA-1162,2024,4,Feminino,7.473167836266667,0.47805404475230656,Risco Moderado
RA-471,2024,4,Feminino,6.635847117766667,0.6733212589863126,Alto Risco
RA-416,2024,4,Masculino,8.700808577033333,0.2964134455719213,Baixo Risco
RA-303,2024,4,Masculino,6.244342690066667,0.6411590220587113,Alto Risco
RA-418,2024,4,Feminino,9.125183333366667,0.043071809138049505,Baixo Risco
RA-419,2024,4,Feminino,8.355707894766669,0.04798191043533637,Baixo Risco
RA-420,2024,4,Feminino,7.544228947400001,0.12256484239952628,Baixo Risco
RA-1166,2024,4,Feminino,7.452799122766667,0.6661473949382042,Alto Risco
RA-425,2024,4,Masculino,9.016616666700001,0.8491489883033722,Alto Risco
RA-1590,2024,4,Feminino,8.1907875086,0.5048420790978524,Risco Moderado
RA-1591,2024,4,Feminino,6.1707952862,0.6658522142169342,Alto Risco
RA-273,2024,4,Feminino,6.5991307798,0.5710023077289892,Risco Moderado
RA-1592,2024,4,Feminino,6.812545479666667,0.7006019110632479,Alto Risco
RA-457,2024,4,Feminino,8.5892756038,0.32061151349748945,Risco Moderado
RA-305,2024,4,Masculino,6.693026811600001,0.6944065510193206,Alto Risco
RA-421,2024,4,Masculino,8.488232329,0.033174736104218394,Baixo Risco
RA-1169,2024,4,Feminino,6.885305555533334,0.5271299352333522,Risco Moderado
RA-1593,2024,4,Masculino,6.638525017333334,0.7816868056851464,Alto Risco
RA-1594,2024,4,Masculino,5.731267287800001,0.9747797955811977,Alto Risco
RA-283,2024,4,Masculino,7.9444309524,0.9257368698401548,Alto Risco
RA-459,2024,4,Masculino,7.233804589400001,0.5191823467124531,Risco Moderado
RA-454,2024,4,Masculino,5.852294346966668,0.9821116570089827,Alto Risco
RA-1595,2024,4,Masculino,6.659930423300001,0.7806751505804267,Alto Risco
RA-1596,2024,4,Feminino,7.261016666766667,0.8527420346219036,Alto Risco
RA-170,2024,4,Feminino,7.646383333300001,0.6480007563185604,Alto Risco
RA-1597,2024,4,Feminino,6.7187063492,0.7531023690831341,Alto Risco
RA-1171,2024,4,Masculino,7.6236817459,0.855650202899465,Alto Risco
RA-116,2024,5,Feminino,6.337470707133334,0.7647993843806433,Alto Risco
RA-217,2024,5,Feminino,7.4209164502,0.7967250155363026,Alto Risco
RA-103,2024,5,Feminino,8.775268254,0.17929385111753018,Baixo Risco
RA-178,2024,5,Feminino,7.234168831200001,0.4582493930835704,Risco Moderado
RA-1172,2024,5,Feminino,5.719565079333334,0.9783465533093556,Alto Risco
RA-180,2024,5,Masculino,8.801463636333335,0.044628213512774344,Baixo Risco
RA-181,2024,5,Feminino,7.439841414133334,0.09091171067186839,Baixo Risco
RA-121,2024,5,Feminino,7.476158297266668,0.7703959115262278,Alto Risco
RA-211,2024,5,Masculino,8.283601875933334,0.01170538852574454,Baixo Risco
RA-1198,2024,5,Feminino,6.9217748918,0.8433121834321452,Alto Risco
RA-110,2024,5,Masculino,8.6324939394,0.07396256705696051,Baixo Risco
RA-189,2024,5,Masculino,8.586533333333334,0.31487902146972235,Risco Moderado
RA-127,2024,5,Feminino,8.5605939394,0.2417871672953597,Baixo Risco
RA-115,2024,5,Feminino,5.404184695733334,0.9583054584121109,Alto Risco
RA-215,2024,5,Feminino,7.045258874400002,0.6794172343687,Alto Risco
RA-1598,2024,5,Feminino,8.4656285714,0.11100766897183267,Baixo Risco
RA-1174,2024,5,Feminino,7.374213419866667,0.7838482452566513,Alto Risco
RA-192,2024,5,Masculino,6.882960606066668,0.8040323301033229,Alto Risco
RA-220,2024,5,Feminino,7.698777056266668,0.6642413717817454,Alto Risco
RA-186,2024,5,Feminino,8.325963636333334,0.03703346424286363,Baixo Risco
RA-1181,2024,5,Feminino,6.201581673866666,0.8286713805425113,Alto Risco
RA-1599,2024,5,Feminino,7.605933333333335,0.796769133413954,Alto Risco
RA-111,2024,5,Feminino,8.667693939400001,0.0695971825298697,Baixo Risco
RA-1600,2024,5,Feminino,6.750618518533334,0.8366672782375592,Alto Risco
RA-1601,2024,5,Feminino,7.2431,0.8321899643572508,Alto Risco
RA-176,2024,5,Feminino,8.828632575733334,0.20028915666309335,Baixo Risco
RA-1602,2024,5,Feminino,8.041889814800001,0.10608735741681842,Baixo Risco
RA-1603,2024,5,Feminino,7.836518518466668,0.9070777762456768,Alto Risco
RA-1604,2024,5,Masculino,8.0118555556,0.7944904686553332,Alto Risco
RA-193,2024,5,Masculino,8.465046969666668,0.019169447019792576,Baixo Risco
RA-195,2024,5,Feminino,8.4690496032,0.09684438559769427,Baixo Risco
RA-196,2024,5,Masculino,8.823550937933334,0.0791736794531496,Baixo Risco
RA-197,2024,5,Feminino,8.568238636333334,0.039353547153448465,Baixo Risco
RA-229,2024,5,Masculino,8.852545634933334,0.35037188226233557,Risco Moderado
RA-202,2024,5,Feminino,7.3512154762,0.6459253581813724,Alto Risco
RA-1176,2024,5,Masculino,8.914816269866666,0.38377067077157473,Risco Moderado
RA-1177,2024,5,Feminino,8.3233039474,0.07752705071068272,Baixo Risco
RA-146,2024,5,Feminino,8.134554885333333,0.6171143504673428,Alto Risco
RA-1199,2024,5,Masculino,7.614235714266666,0.8618065784351996,Alto Risco
RA-1178,2024,5,Masculino,8.0934746032,0.41930657188290493,Risco Moderado
RA-149,2024,5,Feminino,5.7316173854,0.975774594566797,Alto Risco
RA-1605,2024,5,Masculino,4.920488888866667,0.9779816490708325,Alto Risco
RA-107,2024,5,Feminino,6.676130827066667,0.6900992111701024,Alto Risco
RA-184,2024,5,Masculino,8.471456704266666,0.1210893035327277,Baixo Risco
RA-1606,2024,5,Feminino,5.8216796296,0.9827412809533761,Alto Risco
RA-1607,2024,5,Masculino,4.899894444466667,0.9840337318043335,Alto Risco
RA-1608,2024,5,Masculino,7.072539814866667,0.6868184581788264,Alto Risco
RA-1173,2024,5,Masculino,8.220132915666667,0.12531577871654276,Baixo Risco
RA-237,2024,5,Feminino,7.931384271366667,0.7858178747208041,Alto Risco
RA-147,2024,5,Feminino,7.400477922133334,0.7291608687498736,Alto Risco
RA-131,2024,5,Feminino,7.263155555633333,0.782533848898702,Alto Risco
RA-1609,2024,5,Feminino,7.577233333233334,0.6689665753645576,Alto Risco
RA-137,2024,5,Feminino,6.576761183366667,0.751233142276526,Alto Risco
RA-1184,2024,5,Masculino,7.411701731566668,0.7032823497929029,Alto Risco
RA-138,2024,5,Masculino,7.3860274169,0.7609218390466409,Alto Risco
RA-1610,2024,5,Masculino,6.702372927566667,0.8251023022505171,Alto Risco
RA-1611,2024,5,Masculino,6.458918621800001,0.8259173858539473,Alto Risco
RA-1612,2024,5,Masculino,7.014528571366666,0.7274000595356421,Alto Risco
RA-1188,2024,5,Feminino,7.801633333400001,0.7991272679332314,Alto Risco
RA-1613,2024,5,Feminino,6.085471428700001,0.7314404052367329,Alto Risco
RA-244,2024,5,Feminino,8.7225,0.035545418704471,Baixo Risco
RA-267,2024,5,Feminino,5.896306781966667,0.9910070990933241,Alto Risco
RA-1189,2024,5,Feminino,7.6486387164,0.81390792561479,Alto Risco
RA-113,2024,5,Feminino,7.043536903066667,0.6827633218044791,Alto Risco
RA-152,2024,5,Feminino,6.5837938596,0.5672508760249914,Risco Moderado
RA-318,2024,5,Feminino,7.025000925866668,0.5910473175350478,Risco Moderado
RA-274,2024,5,Feminino,8.651029629666667,0.0656163128122223,Baixo Risco
RA-319,2024,5,Masculino,7.948699561466667,0.4127556572925864,Risco Moderado
RA-160,2024,5,Feminino,6.855108333266668,0.4016222767868952,Risco Moderado
RA-161,2024,5,Feminino,7.258445588333334,0.40988124927474745,Risco Moderado
RA-1614,2024,5,Masculino,6.787898989933334,0.7765471907000299,Alto Risco
RA-164,2024,5,Masculino,6.837125731066667,0.7251818280843152,Alto Risco
RA-165,2024,5,Feminino,8.4627502436,0.12128882387202634,Baixo Risco
RA-1615,2024,5,Feminino,8.417533333333333,0.6234365322231435,Alto Risco
RA-1616,2024,5,Feminino,7.147738235266668,0.7143129572687562,Alto Risco
RA-271,2024,5,Feminino,7.400633333333334,0.8428971422649085,Alto Risco
RA-316,2024,5,Feminino,8.708925,0.2134999209791993,Baixo Risco
RA-286,2024,5,Feminino,5.123180882333333,0.9836270867743897,Alto Risco
RA-320,2024,5,Feminino,8.442258333333335,0.059815244009896955,Baixo Risco
RA-1207,2024,5,Feminino,6.509169736866667,0.768738503474262,Alto Risco
RA-1617,2024,5,Feminino,4.926285714266666,0.9844913180029758,Alto Risco
RA-158,2024,5,Feminino,6.855159259266667,0.7028947092958701,Alto Risco
RA-306,2024,5,Feminino,6.1661539474,0.8296545045090724,Alto Risco
RA-1618,2024,5,Masculino,7.048766013066667,0.7485380949271183,Alto Risco
RA-308,2024,5,Masculino,7.489282456133334,0.6676469217000416,Alto Risco
RA-1619,2024,5,Masculino,7.393951851866667,0.6633011235644493,Alto Risco
RA-299,2024,5,Feminino,8.177186956533333,0.028743656467085096,Baixo Risco
RA-251,2024,5,Masculino,6.7135006212,0.7836232871229186,Alto Risco
RA-157,2024,5,Feminino,8.950566666733334,0.07185114533196602,Baixo Risco
RA-1620,2024,5,Masculino,6.652766666666667,0.6214043566499476,Alto Risco
RA-321,2024,5,Feminino,8.125807932933334,0.06746649797219592,Baixo Risco
RA-1195,2024,5,Feminino,7.508514492666666,0.6548746713783467,Alto Risco
RA-1200,2024,5,Feminino,5.6415838956,0.9789723711297451,Alto Risco
RA-278,2024,5,Masculino,8.907314492800001,0.08575628670673764,Baixo Risco
RA-85,2024,5,Masculino,6.999509385733333,0.7399095073285676,Alto Risco
RA-279,2024,5,Masculino,9.113133333366667,0.05884053475715634,Baixo Risco
RA-1621,2024,5,Feminino,8.107033333366667,0.7275825033497773,Alto Risco
RA-280,2024,5,Feminino,8.822714492700001,0.07062401812275255,Baixo Risco
RA-1201,2024,5,Masculino,8.376195238033333,0.7704309201157767,Alto Risco
RA-1622,2024,5,Feminino,8.429066666633334,0.7904809485196123,Alto Risco
RA-132,2024,6,Feminino,8.4746321428,0.12560214795972188,Baixo Risco
RA-42,2024,6,Masculino,7.656628769866667,0.9094600852589295,Alto Risco
RA-1623,2024,6,Masculino,7.760953703733334,0.6808394468440924,Alto Risco
RA-106,2024,6,Feminino,7.721664285733334,0.18835073306636133,Baixo Risco
RA-123,2024,6,Masculino,6.887248015866668,0.5814970214350421,Risco Moderado
RA-125,2024,6,Feminino,6.627079761933334,0.6046684642323666,Alto Risco
RA-1624,2024,6,Feminino,7.743213492066667,0.88249125642628,Alto Risco
RA-1625,2024,6,Masculino,6.888194089266667,0.7196779994376209,Alto Risco
RA-1626,2024,6,Feminino,8.541085606066668,0.24321619496077687,Baixo Risco
RA-1627,2024,6,Feminino,7.481547222200001,0.8626201177645136,Alto Risco
RA-1628,2024,6,Feminino,7.500131368600001,0.7538605672558348,Alto Risco
RA-112,2024,6,Feminino,8.052609920666667,0.07819467522151796,Baixo Risco
RA-1629,2024,6,Feminino,7.560550529133334,0.8342425540102926,Alto Risco
RA-91,2024,6,Feminino,7.426704761933335,0.7389820317528001,Alto Risco
RA-167,2024,6,Feminino,8.033470175466666,0.303661253886126,Risco Moderado
RA-1203,2024,6,Feminino,8.9495245614,0.4363068329667261,Risco Moderado
RA-94,2024,6,Feminino,8.637033333333335,0.11268042120953381,Baixo Risco
RA-81,2024,6,Feminino,8.256566666666668,0.019824343484693422,Baixo Risco
RA-1630,2024,6,Masculino,8.583133333333334,0.06648953601311225,Baixo Risco
RA-171,2024,6,Masculino,7.328933333333334,0.8367112580137898,Alto Risco
RA-1220,2024,6,Feminino,7.143244444466667,0.8190830363184481,Alto Risco
RA-1631,2024,6,Masculino,8.186433333333333,0.31520045751942666,Risco Moderado
RA-1632,2024,6,Masculino,8.389333333333335,0.1847899213432133,Baixo Risco
RA-1210,2024,6,Feminino,8.2302,0.12898844685639313,Baixo Risco
RA-175,2024,6,Feminino,8.024136842133334,0.6803122322919432,Alto Risco
RA-80,2024,7,Feminino,8.131659175733333,0.008743519208661859,Baixo Risco
RA-40,2024,7,Feminino,7.098051462066667,0.16214894729807358,Baixo Risco
RA-1214,2024,7,Masculino,8.5902971362,0.21341140155360372,Baixo Risco
RA-92,2024,7,Feminino,8.052279017,0.013431869418057086,Baixo Risco
RA-45,2024,7,Feminino,8.743476190400001,0.05539413784320356,Baixo Risco
RA-56,2024,7,Feminino,9.077020175400001,0.029947695422544083,Baixo Risco
RA-57,2024,7,Masculino,7.419380430199999,0.3005560011432506,Risco Moderado
RA-58,2024,7,Masculino,8.7713289474,0.009857221589525135,Baixo Risco
RA-78,2024,7,Feminino,8.1780308688,0.037149124678763606,Baixo Risco
RA-87,2024,7,Masculino,9.437924561333332,0.5292074791986769,Risco Moderado
RA-64,2024,7,Feminino,8.743607059266667,0.06994992475658271,Baixo Risco
RA-48,2024,7,Feminino,8.402390371800001,0.06351066052201405,Baixo Risco
RA-1230,2024,7,Feminino,4.761200000000001,0.9672565939264384,Alto Risco
RA-90,2024,7,Feminino,8.352033333333335,0.017913562361298572,Baixo Risco
RA-269,2024,7,Masculino,8.4773,0.13668503542113683,Baixo Risco
RA-270,2024,7,Feminino,4.79255,0.9628811818566911,Alto Risco
RA-76,2024,7,Feminino,8.152033333333334,0.015698075917811596,Baixo Risco
RA-153,2024,7,Feminino,4.78185,0.9704124084621127,Alto Risco
RA-1226,2024,7,Feminino,7.785233333333334,0.12836732452326494,Baixo Risco
RA-93,2024,7,Feminino,8.275550000066668,0.009093552835936334,Baixo Risco
RA-119,2024,7,Feminino,8.085299999933333,0.022077591789592805,Baixo Risco
RA-241,2024,7,Masculino,8.311616666733334,0.018878547554426982,Baixo Risco
RA-242,2024,7,Masculino,8.2887,0.024217749165712288,Baixo Risco
RA-52,2024,7,Masculino,8.144466666733333,0.01086683583092499,Baixo Risco
RA-1227,2024,7,Feminino,4.8446,0.9672565939264384,Alto Risco
RA-245,2024,7,Masculino,8.452633333266668,0.03182877586637577,Baixo Risco
RA-246,2024,7,Masculino,4.7404,0.9672565939264384,Alto Risco
RA-1228,2024,7,Feminino,4.8761,0.9619546109528789,Alto Risco
RA-1229,2024,7,Feminino,4.8238,0.9672565939264384,Alto Risco
RA-98,2024,7,Feminino,8.617450000000002,0.04538877943444395,Baixo Risco
RA-277,2024,7,Masculino,8.0689833334,0.020609715802491293,Baixo Risco
RA-172,2024,7,Feminino,8.128766666666667,0.01019255035941075,Baixo Risco
RA-291,2024,7,Masculino,7.931966666733334,0.15130674320530732,Baixo Risco
RA-86,2024,7,Masculino,7.611233333266666,0.05700241396995315,Baixo Risco
RA-143,2024,7,Masculino,7.449366666666667,0.21393013649127737,Baixo Risco
RA-166,2024,7,Masculino,8.243183333333334,0.045725325106584135,Baixo Risco
RA-191,2024,7,Masculino,7.7887,0.015894426888162876,Baixo Risco
RA-1236,2024,8,Feminino,,0.026873848818379717,Baixo Risco
RA-1234,2024,8,Feminino,,0.026873848818379717,Baixo Risco
RA-1633,2024,8,Masculino,,0.026873848818379717,Baixo Risco
RA-1248,2024,8,Masculino,,0.026873848818379717,Baixo Risco
RA-1246,2024,8,Feminino,,0.026873848818379717,Baixo Risco
RA-1245,2024,8,Masculino,,0.026873848818379717,Baixo Risco
RA-1244,2024,8,Feminino,,0.026873848818379717,Baixo Risco
RA-1634,2024,8,Feminino,,0.026873848818379717,Baixo Risco
RA-1242,2024,8,Feminino,,0.026873848818379717,Baixo Risco
RA-1250,2024,8,Masculino,,0.026873848818379717,Baixo Risco
RA-1241,2024,8,Feminino,,0.026873848818379717,Baixo Risco
RA-1240,2024,8,Masculino,,0.026873848818379717,Baixo Risco
RA-1249,2024,8,Masculino,,0.026873848818379717,Baixo Risco
RA-1239,2024,8,Feminino,,0.026873848818379717,Baixo Risco
RA-1251,2024,8,Feminino,,0.026873848818379717,Baixo Risco
RA-1264,2024,8,Feminino,,0.026873848818379717,Baixo Risco
RA-1263,2024,8,Feminino,,0.026873848818379717,Baixo Risco
RA-1262,2024,8,Feminino,,0.026873848818379717,Baixo Risco
RA-1261,2024,8,Feminino,,0.026873848818379717,Baixo Risco
RA-1259,2024,8,Feminino,,0.026873848818379717,Baixo Risco
RA-1257,2024,8,Masculino,,0.026873848818379717,Baixo Risco
RA-1256,2024,8,Feminino,,0.026873848818379717,Baixo Risco
RA-1265,2024,8,Masculino,,0.07877795245940347,Baixo Risco
RA-1255,2024,8,Masculino,,0.026873848818379717,Baixo Risco
RA-13,2024,8,Masculino,,0.02860647175238849,Baixo Risco
RA-1253,2024,8,Feminino,,0.026873848818379717,Baixo Risco
RA-1635,2024,8,Feminino,,0.026873848818379717,Baixo Risco
RA-1273,2024,8,Feminino,,0.03253521498605123,Baixo Risco
RA-14,2024,8,Masculino,,0.026873848818379717,Baixo Risco
RA-1271,2024,8,Feminino,,0.026873848818379717,Baixo Risco
RA-1,2024,8,Feminino,,0.02663720521015338,Baixo Risco
RA-1270,2024,8,Feminino,,0.026873848818379717,Baixo Risco
RA-1274,2024,8,Feminino,,0.026873848818379717,Baixo Risco
RA-23,2024,8,Masculino,,0.028385179749139917,Baixo Risco
RA-2,2024,8,Feminino,,0.02663720521015338,Baixo Risco
RA-25,2024,8,Feminino,,0.018342268452180437,Baixo Risco
RA-1272,2024,8,Feminino,,0.026873848818379717,Baixo Risco
RA-6,2024,8,Feminino,,0.029747337219136256,Baixo Risco
RA-29,2024,8,Masculino,,0.026873848818379717,Baixo Risco
RA-17,2024,8,Masculino,,0.026873848818379717,Baixo Risco
RA-7,2024,8,Masculino,,0.02860647175238849,Baixo Risco
RA-31,2024,8,Feminino,,0.01068787466535621,Baixo Risco
RA-1269,2024,8,Feminino,,0.026873848818379717,Baixo Risco
RA-12,2024,8,Feminino,,0.029978920996949685,Baixo Risco
RA-35,2024,8,Feminino,,0.018486755219878078,Baixo Risco
RA-1636,2024,8,Feminino,,0.026873848818379717,Baixo Risco
RA-88,2024,8,Masculino,,0.028385179749139917,Baixo Risco
RA-36,2024,8,Feminino,,0.014807123636731978,Baixo Risco
RA-21,2024,8,Masculino,,0.026873848818379717,Baixo Risco
RA-49,2024,8,Feminino,,0.026873848818379717,Baixo Risco
RA-1225,2024,8,Feminino,,0.026873848818379717,Baixo Risco
RA-1221,2024,8,Feminino,,0.04976898261097259,Baixo Risco
RA-26,2024,8,Masculino,,0.026873848818379717,Baixo Risco
RA-27,2024,8,Masculino,,0.014807123636731978,Baixo Risco
RA-155,2024,8,Masculino,,0.026873848818379717,Baixo Risco
